mode,model,event_kind,effect,metric,n,mean,ci_low,ci_high
native,mistral_7b,first_diff,late_interaction:support_it_token,support_it_token,600,0.14372730412162268,0.13212365939611428,0.15558824350185785
native,mistral_7b,first_diff,pure_IT_minus_PT:support_it_token,support_it_token,600,0.6794049471139144,0.65777711874803,0.702425887441
native,mistral_7b,first_diff,B_late_minus_A:support_it_token,support_it_token,600,0.03781387613083308,0.0343649994445105,0.04126489453848739
native,mistral_7b,first_diff,C_minus_D_late:support_it_token,support_it_token,600,0.18154118025245575,0.16833008445355183,0.19507846317146543
native,mistral_7b,first_diff,B_midlate_minus_B_mid:support_it_token,support_it_token,600,0.03804525707251369,0.03466159127954728,0.0412788046655269
native,mistral_7b,first_diff,D_midlate_minus_D_mid:support_it_token,support_it_token,600,-0.14845490616865648,-0.1576873706722489,-0.13951310295554312
native,mistral_7b,first_diff,late_weight_effect:support_pt_token,support_pt_token,600,-0.05580440789461136,-0.06146037954229337,-0.05031113901044218
native,mistral_7b,first_diff,upstream_context_effect:support_pt_token,support_pt_token,600,0.08188501071949035,0.057909351388410406,0.1047254199625757
native,mistral_7b,first_diff,late_interaction:support_pt_token,support_pt_token,600,-0.12438399044366984,-0.1344660409846319,-0.11392275628586038
native,mistral_7b,first_diff,pure_IT_minus_PT:support_pt_token,support_pt_token,600,0.026080602824878993,0.00023470061525510602,0.05252819304738958
native,mistral_7b,first_diff,B_late_minus_A:support_pt_token,support_pt_token,600,0.0063875873272235565,0.004654389038968545,0.008119785186285393
native,mistral_7b,first_diff,C_minus_D_late:support_pt_token,support_pt_token,600,-0.11799640311644628,-0.12865987900565737,-0.10737026472599843
native,mistral_7b,first_diff,B_midlate_minus_B_mid:support_pt_token,support_pt_token,600,0.007275279477620736,0.005112374831659673,0.00937755857484463
native,mistral_7b,first_diff,D_midlate_minus_D_mid:support_pt_token,support_pt_token,600,0.15458255929729114,0.14125807297399318,0.1681599504519015
native,mistral_7b,first_diff,late_weight_effect:support_pipeline_token,support_pipeline_token,600,0.08185819702127423,0.07070141097419681,0.09344019949025449
native,mistral_7b,first_diff,upstream_context_effect:support_pipeline_token,support_pipeline_token,600,0.4841410179717991,0.45424036878161134,0.5149876492992281
native,mistral_7b,first_diff,late_interaction:support_pipeline_token,support_pipeline_token,600,0.1727469927120285,0.15111773220490282,0.19515648537296326
native,mistral_7b,first_diff,pure_IT_minus_PT:support_pipeline_token,support_pipeline_token,600,0.5659992149930734,0.5328330194869151,0.5992031293935262
native,mistral_7b,first_diff,B_late_minus_A:support_pipeline_token,support_pipeline_token,600,-0.004515299334740028,-0.014489361637677903,0.004914260392578747
native,mistral_7b,first_diff,C_minus_D_late:support_pipeline_token,support_pipeline_token,600,0.16823169337728847,0.1492773658587621,0.18815775891689535
native,mistral_7b,first_diff,B_midlate_minus_B_mid:support_pipeline_token,support_pipeline_token,600,0.013063802459301093,0.0034469681698351376,0.022606743491899506
native,mistral_7b,first_diff,D_midlate_minus_D_mid:support_pipeline_token,support_pipeline_token,600,-0.13688884704540938,-0.150565722710047,-0.1231827783260781
native,mistral_7b,first_diff,late_weight_effect:alt_top10_delta,alt_top10_delta,600,0.008098307291666667,0.004480287835536859,0.011709480794270833
native,mistral_7b,first_diff,upstream_context_effect:alt_top10_delta,alt_top10_delta,600,0.16168504607371798,0.148835116811899,0.17442075257912662
native,mistral_7b,first_diff,late_interaction:alt_top10_delta,alt_top10_delta,600,-0.019124899839743588,-0.02645819185697115,-0.011792789713541668
native,mistral_7b,first_diff,pure_IT_minus_PT:alt_top10_delta,alt_top10_delta,600,0.1697833533653846,0.1557412309695513,0.18349107572115383
native,mistral_7b,first_diff,B_late_minus_A:alt_top10_delta,alt_top10_delta,600,0.01766075721153846,0.015321927584134613,0.020040231870993585
native,mistral_7b,first_diff,C_minus_D_late:alt_top10_delta,alt_top10_delta,600,-0.001464142628205126,-0.008204905348557688,0.005129397035256413
native,mistral_7b,first_diff,B_midlate_minus_B_mid:alt_top10_delta,alt_top10_delta,600,0.01748367387820513,0.014951909304887821,0.020049143629807694
native,mistral_7b,first_diff,D_midlate_minus_D_mid:alt_top10_delta,alt_top10_delta,600,-0.01026687700320513,-0.014389923878205129,-0.006056450320512826
native,mistral_7b,first_diff,late_weight_effect:productive_opposition_rate,productive_opposition_rate,600,0.016602564102564103,0.013333333333333334,0.019873397435897427
native,mistral_7b,first_diff,upstream_context_effect:productive_opposition_rate,productive_opposition_rate,600,0.1739102564102564,0.16422756410256412,0.18333333333333332
native,mistral_7b,first_diff,late_interaction:productive_opposition_rate,productive_opposition_rate,600,0.020384615384615383,0.013717948717948717,0.026794871794871795
native,mistral_7b,first_diff,pure_IT_minus_PT:productive_opposition_rate,productive_opposition_rate,600,0.1905128205128205,0.1803846153846154,0.20051282051282052
native,mistral_7b,first_diff,B_late_minus_A:productive_opposition_rate,productive_opposition_rate,600,0.006410256410256411,0.004358974358974359,0.008589743589743591
native,mistral_7b,first_diff,C_minus_D_late:productive_opposition_rate,productive_opposition_rate,600,0.026794871794871795,0.02076923076923077,0.033205128205128207
native,mistral_7b,first_diff,B_midlate_minus_B_mid:productive_opposition_rate,productive_opposition_rate,600,0.009615384615384616,0.00717948717948718,0.012179487179487181
native,mistral_7b,first_diff,D_midlate_minus_D_mid:productive_opposition_rate,productive_opposition_rate,600,-0.059871794871794864,-0.06423076923076923,-0.055
native,mistral_7b,first_diff,late_weight_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.16548193608625578,0.15538255778715634,0.1753211115033915
native,mistral_7b,first_diff,upstream_context_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.48784240820277963,0.4601694923450167,0.513809824465595
native,mistral_7b,first_diff,late_interaction:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.26811129456529254,0.2515674234206238,0.2846201941476514
native,mistral_7b,first_diff,pure_IT_minus_PT:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.6533243442890353,0.6215010097295954,0.6859087323006958
native,mistral_7b,first_diff,B_late_minus_A:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.03142628880360952,0.027862520924005173,0.03532889962427987
native,mistral_7b,first_diff,C_minus_D_late:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.299537583368902,0.2827303148530997,0.3179425496243609
native,mistral_7b,first_diff,B_midlate_minus_B_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.03076997759489295,0.026954262172946566,0.034731060702604455
native,mistral_7b,first_diff,D_midlate_minus_D_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,-0.30303746546594756,-0.32101480033305974,-0.28524732464571034
native,mistral_7b,first_diff,late_weight_effect:opposition_support_it_token,opposition_support_it_token,600,1.5168465100801907e-06,-4.4463553871863925e-05,5.034960603389216e-05
native,mistral_7b,first_diff,upstream_context_effect:opposition_support_it_token,opposition_support_it_token,600,-1.0173379992827388e-05,-5.93778757044138e-05,3.660590586085349e-05
native,mistral_7b,first_diff,late_interaction:opposition_support_it_token,opposition_support_it_token,600,-2.176466660621839e-05,-0.0001167570735112979,7.146972852448621e-05
native,mistral_7b,first_diff,pure_IT_minus_PT:opposition_support_it_token,opposition_support_it_token,600,-8.656533482747197e-06,-7.217848673462866e-05,5.791705670074007e-05
native,mistral_7b,first_diff,B_late_minus_A:opposition_support_it_token,opposition_support_it_token,600,1.2399179813189386e-05,-3.0064679395694e-05,5.337876587724074e-05
native,mistral_7b,first_diff,C_minus_D_late:opposition_support_it_token,opposition_support_it_token,600,-9.365486793029003e-06,-9.653099974951684e-05,7.26679024310448e-05
native,mistral_7b,first_diff,B_midlate_minus_B_mid:opposition_support_it_token,opposition_support_it_token,600,-1.1736674186510915e-05,-6.294942551698441e-05,3.886055545164986e-05
native,mistral_7b,first_diff,D_midlate_minus_D_mid:opposition_support_it_token,opposition_support_it_token,600,2.484623056191665e-05,-4.3499215482137137e-05,9.456444512575083e-05
native,mistral_7b,first_diff,late_weight_effect:opposition_support_pt_token,opposition_support_pt_token,600,-2.6408215172779926e-06,-5.236086363975819e-05,4.3886216512570716e-05
native,mistral_7b,first_diff,upstream_context_effect:opposition_support_pt_token,opposition_support_pt_token,600,-3.3669625050746485e-05,-8.55215617025701e-05,1.5309972819896066e-05
native,mistral_7b,first_diff,late_interaction:opposition_support_pt_token,opposition_support_pt_token,600,3.921061085584835e-05,-6.369816342320963e-05,0.0001373537369550038
native,mistral_7b,first_diff,pure_IT_minus_PT:opposition_support_pt_token,opposition_support_pt_token,600,-3.631044656802447e-05,-0.00010123309421424683,3.1302314060620764e-05
native,mistral_7b,first_diff,B_late_minus_A:opposition_support_pt_token,opposition_support_pt_token,600,-2.2246126945202163e-05,-7.392028929331363e-05,2.772403814089593e-05
native,mistral_7b,first_diff,C_minus_D_late:opposition_support_pt_token,opposition_support_pt_token,600,1.696448391064619e-05,-6.394563378909458e-05,0.00010104527205037752
native,mistral_7b,first_diff,B_midlate_minus_B_mid:opposition_support_pt_token,opposition_support_pt_token,600,1.7259671137883083e-06,-6.0324938633503056e-05,6.48845422726411e-05
native,mistral_7b,first_diff,D_midlate_minus_D_mid:opposition_support_pt_token,opposition_support_pt_token,600,4.144637439495479e-05,-2.3173600912858267e-05,0.00010536232471275016
native,mistral_7b,first_diff,late_weight_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,4.157668027358181e-06,-4.787009604609547e-05,6.029684471491819e-05
native,mistral_7b,first_diff,upstream_context_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,2.3496245057919083e-05,-2.8808728290291948e-05,7.615422039555432e-05
native,mistral_7b,first_diff,late_interaction:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,-6.097527746206675e-05,-0.00017238735911460256,4.879891093915844e-05
native,mistral_7b,first_diff,pure_IT_minus_PT:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,2.7653913085277256e-05,-5.540349597159106e-05,0.00010724490016507795
native,mistral_7b,first_diff,B_late_minus_A:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,3.464530675839155e-05,-7.097596923510233e-06,7.834545131295154e-05
native,mistral_7b,first_diff,C_minus_D_late:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,-2.6329970703675194e-05,-0.00012670427076040934,7.848607741582845e-05
native,mistral_7b,first_diff,B_midlate_minus_B_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,-1.346264130029923e-05,-7.256222697786797e-05,4.369666427373885e-05
native,mistral_7b,first_diff,D_midlate_minus_D_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,600,-1.660014383303813e-05,-9.194604808894487e-05,5.427035211752619e-05
native,mistral_7b,first_diff,late_weight_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,0.151688149867054,0.14199793559174317,0.16148661648765064
native,mistral_7b,first_diff,upstream_context_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,0.4588086743313724,0.431820849295407,0.4854573391635831
native,mistral_7b,first_diff,late_interaction:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,0.2412530008693918,0.2264689894697557,0.25676807227207776
native,mistral_7b,first_diff,pure_IT_minus_PT:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,0.6104968241984263,0.5803254728888233,0.6406320930198314
native,mistral_7b,first_diff,B_late_minus_A:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,0.031061649432358066,0.02711212780687194,0.034676254761858996
native,mistral_7b,first_diff,C_minus_D_late:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,0.2723146503017499,0.2562536034319932,0.2893716009572052
native,mistral_7b,first_diff,B_midlate_minus_B_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,0.03057378044925057,0.026781936378707776,0.034258026965404254
native,mistral_7b,first_diff,D_midlate_minus_D_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,600,-0.27567969512003354,-0.2936629064657415,-0.25830121289898095
native,mistral_7b,first_diff,late_weight_effect:target_vs_alt_margin,target_vs_alt_margin,600,0.07375988972960756,0.06178507493713823,0.084483074819373
native,mistral_7b,first_diff,upstream_context_effect:target_vs_alt_margin,target_vs_alt_margin,600,0.3224559718980812,0.291659458254581,0.3521965701310752
native,mistral_7b,first_diff,late_interaction:target_vs_alt_margin,target_vs_alt_margin,600,0.19187189255177212,0.17056910331438846,0.21289967488672298
native,mistral_7b,first_diff,pure_IT_minus_PT:target_vs_alt_margin,target_vs_alt_margin,600,0.39621586162768885,0.36301350931334664,0.43137048473743583
native,mistral_7b,first_diff,B_late_minus_A:target_vs_alt_margin,target_vs_alt_margin,600,-0.02217605654627849,-0.03273026727598448,-0.011804273778314783
native,mistral_7b,first_diff,C_minus_D_late:target_vs_alt_margin,target_vs_alt_margin,600,0.16969583600549362,0.15163127095134787,0.1892810870357383
native,mistral_7b,first_diff,B_midlate_minus_B_mid:target_vs_alt_margin,target_vs_alt_margin,600,-0.004419871418904038,-0.01455843925565863,0.00564278219915353
native,mistral_7b,first_diff,D_midlate_minus_D_mid:target_vs_alt_margin,target_vs_alt_margin,600,-0.12662197004220427,-0.14092765524749382,-0.11198759089124699
native,mistral_7b,first_nonformat_diff,late_weight_effect:delta_cosine_mlp,delta_cosine_mlp,222,-0.007586400321722212,-0.007998197085628439,-0.007163739650271167
native,mistral_7b,first_nonformat_diff,upstream_context_effect:delta_cosine_mlp,delta_cosine_mlp,222,-0.10473340830827947,-0.10930621119196259,-0.10045977450117473
native,mistral_7b,first_nonformat_diff,late_interaction:delta_cosine_mlp,delta_cosine_mlp,222,0.006319625123080617,0.005401133289357775,0.007274363091305364
native,mistral_7b,first_nonformat_diff,pure_IT_minus_PT:delta_cosine_mlp,delta_cosine_mlp,222,-0.11231980863000168,-0.11713370864846478,-0.10765343857998291
native,mistral_7b,first_nonformat_diff,B_late_minus_A:delta_cosine_mlp,delta_cosine_mlp,222,-0.01074621288326252,-0.011261625170595722,-0.010271512965617423
native,mistral_7b,first_nonformat_diff,C_minus_D_late:delta_cosine_mlp,delta_cosine_mlp,222,-0.004426587760181903,-0.005159182361103156,-0.0036718737638443493
native,mistral_7b,first_nonformat_diff,B_midlate_minus_B_mid:delta_cosine_mlp,delta_cosine_mlp,222,-0.007007988466273241,-0.007402562882066046,-0.006613744676706662
native,mistral_7b,first_nonformat_diff,D_midlate_minus_D_mid:delta_cosine_mlp,delta_cosine_mlp,222,0.006575179648777949,0.006097593589768793,0.007080054678308776
native,mistral_7b,first_nonformat_diff,late_weight_effect:negative_parallel_norm,negative_parallel_norm,222,-0.009425805167434716,-0.015047338799861299,-0.0036819051208923583
native,mistral_7b,first_nonformat_diff,upstream_context_effect:negative_parallel_norm,negative_parallel_norm,222,0.4520848443479082,0.4226695883536902,0.4797452413588218
native,mistral_7b,first_nonformat_diff,late_interaction:negative_parallel_norm,negative_parallel_norm,222,-0.03455007667621531,-0.04491718618686556,-0.024169601086391188
